"","Difference","camera","Species","value1","DOY1","value2","DOY2","value3","DOY3","value4","DOY4","AbundanceEarly","AbundanceLate","EarlySlope","LateSlope","EarlySlopeSTD","LateSlopeSTD","GaussianDOYEarly","GaussianDOYLate","Position","derivative","RelativeAbundance","DOY","FloweringPhotoStart","FloweringPhotoEnd","RelativeAbundanceX","PredictedAbundance"
"3876",NA,"cam11","Crocus_albiflorus",1,126,1,139,1,234,1,235,1,1,0,0,0,0,5,5,"DOYL9",NA,NA,244,28,45,NA,NA
"3877",NA,"cam11","Crocus_albiflorus",1,126,1,139,1,234,1,235,1,1,0,0,0,0,5,5,"DOYL10",NA,NA,245,28,45,NA,NA
"3878",NA,"cam17","Crocus_albiflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE1",NA,NA,NA,NA,NA,NA,NA
"3879",NA,"cam17","Crocus_albiflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE2",NA,NA,NA,NA,NA,NA,NA
"3880",NA,"cam17","Crocus_albiflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE3",NA,NA,NA,NA,NA,NA,NA
"3881",NA,"cam17","Crocus_albiflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE4",NA,NA,NA,NA,NA,NA,NA
"3882",NA,"cam17","Crocus_albiflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE5",NA,NA,NA,NA,NA,NA,NA
"3883",NA,"cam11","Euphrasia_minima",1,147,1,152,1,152,1,153,1,1,0,0,0,0,5,5,"DOYE6",NA,NA,141,49,127,NA,NA
"3884",NA,"cam11","Euphrasia_minima",1,147,1,152,1,152,1,153,1,1,0,0,0,0,5,5,"DOYE7",NA,NA,140,49,127,NA,NA
"3885",NA,"cam11","Euphrasia_minima",1,147,1,152,1,152,1,153,1,1,0,0,0,0,5,5,"DOYE8",NA,NA,139,49,127,NA,NA
"3886",NA,"cam11","Euphrasia_minima",1,147,1,152,1,152,1,153,1,1,0,0,0,0,5,5,"DOYE9",NA,NA,138,49,127,NA,NA
"3887",NA,"cam11","Euphrasia_minima",1,147,1,152,1,152,1,153,1,1,0,0,0,0,5,5,"DOYE10",NA,NA,137,49,127,NA,NA
"3888",NA,"cam17","Crocus_albiflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL1",NA,NA,NA,NA,NA,NA,NA
"3889",NA,"cam17","Crocus_albiflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL2",NA,NA,NA,NA,NA,NA,NA
"3890",NA,"cam17","Crocus_albiflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL3",NA,NA,NA,NA,NA,NA,NA
"3891",NA,"cam17","Crocus_albiflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL4",NA,NA,NA,NA,NA,NA,NA
"3892",NA,"cam17","Crocus_albiflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL5",NA,NA,NA,NA,NA,NA,NA
"3893",NA,"cam11","Euphrasia_minima",1,147,1,152,1,152,1,153,1,1,0,0,0,0,5,5,"DOYL6",NA,NA,159,49,127,NA,NA
"3894",NA,"cam11","Euphrasia_minima",1,147,1,152,1,152,1,153,1,1,0,0,0,0,5,5,"DOYL7",NA,NA,160,49,127,NA,NA
"3895",NA,"cam11","Euphrasia_minima",1,147,1,152,1,152,1,153,1,1,0,0,0,0,5,5,"DOYL8",NA,NA,161,49,127,NA,NA
"3896",NA,"cam11","Euphrasia_minima",1,147,1,152,1,152,1,153,1,1,0,0,0,0,5,5,"DOYL9",NA,NA,162,49,127,NA,NA
"3897",NA,"cam11","Euphrasia_minima",1,147,1,152,1,152,1,153,1,1,0,0,0,0,5,5,"DOYL10",NA,NA,163,49,127,NA,NA
"3898",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE1",NA,NA,NA,NA,NA,NA,NA
"3899",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE2",NA,NA,NA,NA,NA,NA,NA
"3900",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE3",NA,NA,NA,NA,NA,NA,NA
"3901",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE4",NA,NA,NA,NA,NA,NA,NA
"3902",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE5",NA,NA,NA,NA,NA,NA,NA
"3903",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE6",NA,NA,NA,NA,NA,NA,NA
"3904",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE7",NA,NA,NA,NA,NA,NA,NA
"3905",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE8",NA,NA,NA,NA,NA,NA,NA
"3906",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE9",NA,NA,NA,NA,NA,NA,NA
"3907",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE10",NA,NA,NA,NA,NA,NA,NA
"3908",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL1",NA,NA,NA,NA,NA,NA,NA
"3909",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL2",NA,NA,NA,NA,NA,NA,NA
"3910",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL3",NA,NA,NA,NA,NA,NA,NA
"3911",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL4",NA,NA,NA,NA,NA,NA,NA
"3912",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL5",NA,NA,NA,NA,NA,NA,NA
"3913",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL6",NA,NA,NA,NA,NA,NA,NA
"3914",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL7",NA,NA,NA,NA,NA,NA,NA
"3915",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL8",NA,NA,NA,NA,NA,NA,NA
"3916",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"3917",NA,"cam11","Gentianella_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"3918",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE1",NA,NA,NA,NA,NA,NA,NA
"3919",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE2",NA,NA,NA,NA,NA,NA,NA
"3920",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE3",NA,NA,NA,NA,NA,NA,NA
"3921",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE4",NA,NA,NA,NA,NA,NA,NA
"3922",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE5",NA,NA,NA,NA,NA,NA,NA
"3923",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE6",NA,NA,NA,NA,NA,NA,NA
"3924",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE7",NA,NA,NA,NA,NA,NA,NA
"3925",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE8",NA,NA,NA,NA,NA,NA,NA
"3926",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE9",NA,NA,NA,NA,NA,NA,NA
"3927",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE10",NA,NA,NA,NA,NA,NA,NA
"3928",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL1",NA,NA,NA,NA,NA,NA,NA
"3929",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL2",NA,NA,NA,NA,NA,NA,NA
"3930",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL3",NA,NA,NA,NA,NA,NA,NA
"3931",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL4",NA,NA,NA,NA,NA,NA,NA
"3932",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL5",NA,NA,NA,NA,NA,NA,NA
"3933",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL6",NA,NA,NA,NA,NA,NA,NA
"3934",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL7",NA,NA,NA,NA,NA,NA,NA
"3935",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL8",NA,NA,NA,NA,NA,NA,NA
"3936",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"3937",NA,"cam11","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"3938",NA,"cam17","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE1",NA,NA,NA,NA,NA,NA,NA
"3939",NA,"cam17","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE2",NA,NA,NA,NA,NA,NA,NA
"3940",NA,"cam17","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE3",NA,NA,NA,NA,NA,NA,NA
"3941",NA,"cam17","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE4",NA,NA,NA,NA,NA,NA,NA
"3942",NA,"cam17","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE5",NA,NA,NA,NA,NA,NA,NA
"3943",NA,"cam17","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE6",NA,NA,NA,NA,NA,NA,NA
"3944",NA,"cam17","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE7",NA,NA,NA,NA,NA,NA,NA
"3945",NA,"cam11","Hepatica_nobilis",3,98,1,99,1,156,1,157,3,1,-2,0,-0.666666666666667,0,7,5,"DOYE8",NA,NA,90,0,123,NA,NA
"3946",NA,"cam11","Hepatica_nobilis",3,98,1,99,1,156,1,157,3,1,-2,0,-0.666666666666667,0,7,5,"DOYE9",NA,NA,89,0,123,NA,NA
"3947",NA,"cam11","Hepatica_nobilis",3,98,1,99,1,156,1,157,3,1,-2,0,-0.666666666666667,0,7,5,"DOYE10",NA,NA,88,0,123,NA,NA
"3948",NA,"cam17","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL1",NA,NA,NA,NA,NA,NA,NA
"3949",NA,"cam17","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL2",NA,NA,NA,NA,NA,NA,NA
"3950",NA,"cam17","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL3",NA,NA,NA,NA,NA,NA,NA
"3951",NA,"cam17","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL4",NA,NA,NA,NA,NA,NA,NA
"3952",NA,"cam17","Helianthemum_nummularium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL5",NA,NA,NA,NA,NA,NA,NA
"3953",NA,"cam11","Hepatica_nobilis",3,98,1,99,1,156,1,157,3,1,-2,0,-0.666666666666667,0,7,5,"DOYL6",NA,NA,163,0,123,NA,NA
"3954",NA,"cam11","Hepatica_nobilis",3,98,1,99,1,156,1,157,3,1,-2,0,-0.666666666666667,0,7,5,"DOYL7",NA,NA,164,0,123,NA,NA
"3955",NA,"cam11","Hepatica_nobilis",3,98,1,99,1,156,1,157,3,1,-2,0,-0.666666666666667,0,7,5,"DOYL8",NA,NA,165,0,123,NA,NA
"3956",NA,"cam11","Hepatica_nobilis",3,98,1,99,1,156,1,157,3,1,-2,0,-0.666666666666667,0,7,5,"DOYL9",NA,NA,166,0,123,NA,NA
"3957",NA,"cam11","Hepatica_nobilis",3,98,1,99,1,156,1,157,3,1,-2,0,-0.666666666666667,0,7,5,"DOYL10",NA,NA,167,0,123,NA,NA
"3958",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE1",NA,NA,NA,NA,NA,NA,NA
"3959",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE2",NA,NA,NA,NA,NA,NA,NA
"3960",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE3",NA,NA,NA,NA,NA,NA,NA
"3961",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE4",NA,NA,NA,NA,NA,NA,NA
"3962",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE5",NA,NA,NA,NA,NA,NA,NA
"3963",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE6",NA,NA,NA,NA,NA,NA,NA
"3964",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE7",NA,NA,NA,NA,NA,NA,NA
"3965",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE8",NA,NA,NA,NA,NA,NA,NA
"3966",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE9",NA,NA,NA,NA,NA,NA,NA
"3967",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE10",NA,NA,NA,NA,NA,NA,NA
"3968",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL1",NA,NA,NA,NA,NA,NA,NA
"3969",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL2",NA,NA,NA,NA,NA,NA,NA
"3970",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL3",NA,NA,NA,NA,NA,NA,NA
"3971",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL4",NA,NA,NA,NA,NA,NA,NA
"3972",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL5",NA,NA,NA,NA,NA,NA,NA
"3973",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL6",NA,NA,NA,NA,NA,NA,NA
"3974",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL7",NA,NA,NA,NA,NA,NA,NA
"3975",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL8",NA,NA,NA,NA,NA,NA,NA
"3976",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"3977",NA,"cam11","Hippocrepis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"3978",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE1",NA,NA,NA,NA,NA,NA,NA
"3979",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE2",NA,NA,NA,NA,NA,NA,NA
"3980",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE3",NA,NA,NA,NA,NA,NA,NA
"3981",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE4",NA,NA,NA,NA,NA,NA,NA
"3982",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE5",NA,NA,NA,NA,NA,NA,NA
"3983",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE6",NA,NA,NA,NA,NA,NA,NA
"3984",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE7",NA,NA,NA,NA,NA,NA,NA
"3985",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE8",NA,NA,NA,NA,NA,NA,NA
"3986",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE9",NA,NA,NA,NA,NA,NA,NA
"3987",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE10",NA,NA,NA,NA,NA,NA,NA
"3988",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL1",NA,NA,NA,NA,NA,NA,NA
"3989",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL2",NA,NA,NA,NA,NA,NA,NA
"3990",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL3",NA,NA,NA,NA,NA,NA,NA
"3991",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL4",NA,NA,NA,NA,NA,NA,NA
"3992",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL5",NA,NA,NA,NA,NA,NA,NA
"3993",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL6",NA,NA,NA,NA,NA,NA,NA
"3994",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL7",NA,NA,NA,NA,NA,NA,NA
"3995",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL8",NA,NA,NA,NA,NA,NA,NA
"3996",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"3997",NA,"cam11","Leontodon_hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"3998",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE1",NA,NA,NA,NA,NA,NA,NA
"3999",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE2",NA,NA,NA,NA,NA,NA,NA
"4000",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE3",NA,NA,NA,NA,NA,NA,NA
"4001",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE4",NA,NA,NA,NA,NA,NA,NA
"4002",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE5",NA,NA,NA,NA,NA,NA,NA
"4003",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE6",NA,NA,NA,NA,NA,NA,NA
"4004",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE7",NA,NA,NA,NA,NA,NA,NA
"4005",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE8",NA,NA,NA,NA,NA,NA,NA
"4006",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE9",NA,NA,NA,NA,NA,NA,NA
"4007",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE10",NA,NA,NA,NA,NA,NA,NA
"4008",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL1",NA,NA,NA,NA,NA,NA,NA
"4009",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL2",NA,NA,NA,NA,NA,NA,NA
"4010",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL3",NA,NA,NA,NA,NA,NA,NA
"4011",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL4",NA,NA,NA,NA,NA,NA,NA
"4012",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL5",NA,NA,NA,NA,NA,NA,NA
"4013",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL6",NA,NA,NA,NA,NA,NA,NA
"4014",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL7",NA,NA,NA,NA,NA,NA,NA
"4015",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL8",NA,NA,NA,NA,NA,NA,NA
"4016",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL9",NA,NA,NA,NA,NA,NA,NA
"4017",NA,"cam11","Lotus_alpinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYL10",NA,NA,NA,NA,NA,NA,NA
"4018",NA,"cam11","Lotus_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DOYE1",NA,NA,NA,NA,NA,NA,NA
